n_tokens,n_sents,avg_sent_len,avg_word_len,ttr,punct_ratio,excl_per_1k,quest_per_1k,quotes_per_1k,pos_ratio_noun,pos_ratio_verb,pos_ratio_adj,pos_ratio_adv,pos_ratio_propn,pos_ratio_pron,fk_grade,author,title,split
295,10,29.5,4.304511278195489,0.5526315789473685,0.09491525423728814,3.389830508474576,0.0,13.559322033898304,0.1694915254237288,0.18305084745762712,0.06440677966101695,0.08135593220338982,0.006779661016949152,0.08135593220338982,11.288575757575757,Mark Twain,The Adventures of Tom Sawyer,train
262,11,23.818181818181817,3.9504504504504503,0.5720720720720721,0.13358778625954199,0.0,0.0,15.267175572519085,0.16793893129770993,0.15648854961832062,0.04580152671755725,0.03816793893129771,0.003816793893129771,0.1297709923664122,8.293181818181818,Mark Twain,A Connecticut Yankee in King Arthur's Court,train
295,8,36.875,4.727642276422764,0.5934959349593496,0.14576271186440679,3.389830508474576,0.0,0.0,0.16610169491525423,0.14576271186440679,0.08135593220338982,0.03389830508474576,0.04745762711864407,0.08813559322033898,10.598225806451612,Jane Austen,Pride and Prejudice,train
294,16,18.375,4.235042735042735,0.5897435897435898,0.1870748299319728,0.0,3.401360544217687,40.816326530612244,0.10204081632653061,0.19047619047619047,0.08503401360544217,0.05782312925170068,0.03741496598639456,0.11224489795918367,6.882888888888889,Jane Austen,Pride and Prejudice,train
295,7,42.142857142857146,3.4936170212765956,0.4978723404255319,0.1694915254237288,0.0,3.389830508474576,33.898305084745765,0.07796610169491526,0.22033898305084745,0.023728813559322035,0.07457627118644068,0.023728813559322035,0.14915254237288136,13.477068965517244,Mark Twain,Adventures of Huckleberry Finn,train
295,8,36.875,4.182186234817814,0.611336032388664,0.15593220338983052,0.0,3.389830508474576,20.338983050847457,0.18305084745762712,0.16610169491525423,0.04406779661016949,0.07457627118644068,0.006779661016949152,0.08813559322033898,12.070573770491805,Mark Twain,The Adventures of Tom Sawyer,train
285,9,31.666666666666668,4.288065843621399,0.5925925925925926,0.14736842105263157,3.508771929824561,0.0,0.0,0.11929824561403508,0.18596491228070175,0.07368421052631578,0.056140350877192984,0.007017543859649123,0.15087719298245614,11.977114845938374,Jane Austen,Sense and Sensibility,train
288,15,19.2,4.114893617021276,0.6085106382978723,0.1736111111111111,6.944444444444445,3.4722222222222223,59.02777777777778,0.12152777777777778,0.1736111111111111,0.04513888888888889,0.04861111111111111,0.024305555555555556,0.13541666666666666,7.649243697478994,Jane Austen,Sense and Sensibility,train
291,16,18.1875,4.016194331983805,0.5506072874493927,0.13745704467353953,17.18213058419244,3.4364261168384878,30.927835051546392,0.09621993127147767,0.21649484536082475,0.027491408934707903,0.07903780068728522,0.03436426116838488,0.18900343642611683,6.170602582496418,Jane Austen,Emma,train
273,10,27.3,4.244343891402715,0.6334841628959276,0.13186813186813187,14.652014652014651,21.978021978021978,14.652014652014651,0.0989010989010989,0.18315018315018314,0.06593406593406594,0.07326007326007326,0.08424908424908426,0.11355311355311355,6.135968379446641,Jane Austen,Emma,train
300,8,37.5,4.54296875,0.60546875,0.12333333333333334,0.0,0.0,3.3333333333333335,0.14333333333333334,0.18333333333333332,0.04,0.06,0.04,0.08666666666666667,12.601031250000002,Jane Austen,Emma,train
281,7,40.142857142857146,3.927038626609442,0.6223175965665236,0.1601423487544484,3.5587188612099645,0.0,21.352313167259787,0.18861209964412812,0.17437722419928825,0.05693950177935943,0.021352313167259787,0.0035587188612099642,0.13167259786476868,11.824904966278357,Mark Twain,A Connecticut Yankee in King Arthur's Court,train
293,13,22.53846153846154,4.367588932806324,0.6047430830039525,0.12627986348122866,0.0,0.0,27.303754266211605,0.09556313993174062,0.21160409556313994,0.051194539249146756,0.08191126279863481,0.03754266211604096,0.11262798634812286,8.628233970753659,Jane Austen,Emma,train
257,3,85.66666666666667,4.704845814977974,0.6123348017621145,0.11284046692607004,0.0,0.0,0.0,0.1556420233463035,0.15953307392996108,0.058365758754863814,0.07392996108949416,0.03501945525291829,0.1245136186770428,23.956596916299564,Jane Austen,Pride and Prejudice,train
284,4,71.0,4.261044176706827,0.5742971887550201,0.11267605633802817,0.0,3.5211267605633805,0.0,0.14788732394366197,0.1619718309859155,0.07394366197183098,0.03873239436619718,0.028169014084507043,0.07746478873239436,24.926508097165996,Jane Austen,Emma,train
286,13,22.0,4.268,0.6,0.11188811188811189,10.48951048951049,0.0,3.4965034965034967,0.17482517482517482,0.18181818181818182,0.08391608391608392,0.045454545454545456,0.038461538461538464,0.06643356643356643,8.063800000000004,Mark Twain,The Adventures of Tom Sawyer,train
297,21,14.142857142857142,4.0974576271186445,0.6271186440677966,0.2053872053872054,23.569023569023567,3.367003367003367,53.872053872053876,0.10437710437710437,0.18855218855218855,0.030303030303030304,0.03367003367003367,0.02356902356902357,0.13468013468013468,4.787525354969578,Mark Twain,A Connecticut Yankee in King Arthur's Court,train
238,5,47.6,3.9952153110047846,0.5454545454545454,0.11764705882352941,0.0,0.0,0.0,0.15966386554621848,0.15966386554621848,0.05042016806722689,0.06302521008403361,0.004201680672268907,0.09663865546218488,15.67372248803828,Mark Twain,Adventures of Huckleberry Finn,train
261,7,37.285714285714285,4.259740259740259,0.5411255411255411,0.1111111111111111,0.0,0.0,3.8314176245210727,0.19923371647509577,0.19923371647509577,0.0421455938697318,0.022988505747126436,0.0,0.1111111111111111,13.239481668773703,Mark Twain,A Connecticut Yankee in King Arthur's Court,train
283,12,23.583333333333332,3.735042735042735,0.5470085470085471,0.1413427561837456,0.0,7.067137809187279,42.40282685512368,0.15901060070671377,0.1696113074204947,0.06007067137809187,0.04240282685512368,0.01060070671378092,0.12367491166077739,6.630000000000003,Mark Twain,Adventures of Huckleberry Finn,train
284,11,25.818181818181817,4.212389380530974,0.6238938053097345,0.16549295774647887,0.0,3.5211267605633805,17.6056338028169,0.13028169014084506,0.18661971830985916,0.056338028169014086,0.05985915492957746,0.045774647887323945,0.10211267605633803,7.0546666666666695,Jane Austen,Emma,train
270,8,33.75,3.7579908675799087,0.589041095890411,0.16296296296296298,0.0,7.407407407407407,14.814814814814815,0.1037037037037037,0.18888888888888888,0.05555555555555555,0.05555555555555555,0.05185185185185185,0.12962962962962962,10.818784744667102,Mark Twain,Adventures of Huckleberry Finn,train
289,6,48.166666666666664,4.674603174603175,0.5714285714285714,0.11764705882352941,0.0,0.0,6.920415224913495,0.11764705882352941,0.18685121107266436,0.08304498269896193,0.0657439446366782,0.04844290657439446,0.05536332179930796,16.399863403528744,Jane Austen,Emma,train
288,10,28.8,4.438818565400844,0.5822784810126582,0.1701388888888889,0.0,3.4722222222222223,52.083333333333336,0.1423611111111111,0.18055555555555555,0.013888888888888888,0.04861111111111111,0.027777777777777776,0.125,10.818413926499034,Jane Austen,Pride and Prejudice,train
293,9,32.55555555555556,4.078189300411522,0.5679012345679012,0.15358361774744028,3.4129692832764507,3.4129692832764507,27.303754266211605,0.10580204778156997,0.1945392491467577,0.04436860068259386,0.04778156996587031,0.03754266211604096,0.12627986348122866,9.379124481327803,Jane Austen,Sense and Sensibility,train
299,15,19.933333333333334,4.261410788381743,0.5726141078838174,0.19063545150501673,0.0,6.688963210702341,60.20066889632107,0.08361204013377926,0.23411371237458195,0.030100334448160536,0.06688963210702341,0.006688963210702341,0.18394648829431437,7.18299173553719,Jane Austen,Pride and Prejudice,train
260,3,86.66666666666667,4.778761061946903,0.6194690265486725,0.12307692307692308,0.0,0.0,0.0,0.12692307692307692,0.15384615384615385,0.07307692307692308,0.038461538461538464,0.05384615384615385,0.06538461538461539,25.084823008849558,Jane Austen,Sense and Sensibility,train
297,8,37.125,4.152671755725191,0.5610687022900763,0.10437710437710437,0.0,0.0,0.0,0.1447811447811448,0.18855218855218855,0.0707070707070707,0.06734006734006734,0.020202020202020204,0.12794612794612795,12.29234096692112,Jane Austen,Emma,train
292,13,22.46153846153846,3.9439655172413794,0.5905172413793104,0.1678082191780822,23.972602739726028,3.4246575342465753,37.67123287671233,0.10273972602739725,0.1917808219178082,0.0547945205479452,0.05821917808219178,0.04452054794520548,0.11986301369863013,5.735546218487396,Jane Austen,Emma,train
298,11,27.09090909090909,4.6,0.5787234042553191,0.20134228187919462,0.0,16.778523489932887,46.97986577181208,0.1342281879194631,0.19463087248322147,0.053691275167785234,0.04697986577181208,0.016778523489932886,0.1476510067114094,10.537621787495208,Jane Austen,Sense and Sensibility,train
295,11,26.818181818181817,4.50996015936255,0.601593625498008,0.13898305084745763,0.0,0.0,13.559322033898304,0.14576271186440679,0.15932203389830507,0.05084745762711865,0.05423728813559322,0.05423728813559322,0.1016949152542373,9.726862549800796,Jane Austen,Pride and Prejudice,train
255,12,21.25,4.416243654822335,0.6598984771573604,0.19607843137254902,3.9215686274509802,7.8431372549019605,43.13725490196079,0.10196078431372549,0.19215686274509805,0.0392156862745098,0.07450980392156863,0.047058823529411764,0.12549019607843137,6.926649107404156,Jane Austen,Emma,train
288,18,16.0,3.5414634146341464,0.47317073170731705,0.21180555555555555,3.4722222222222223,24.305555555555557,45.138888888888886,0.0798611111111111,0.2361111111111111,0.024305555555555556,0.03819444444444445,0.013888888888888888,0.16666666666666666,2.8399829497016214,Mark Twain,Adventures of Huckleberry Finn,train
252,9,28.0,4.536231884057971,0.6328502415458938,0.15079365079365079,0.0,0.0,3.9682539682539684,0.0992063492063492,0.17857142857142858,0.06349206349206349,0.09523809523809523,0.031746031746031744,0.0992063492063492,9.378851674641151,Jane Austen,Sense and Sensibility,train
251,7,35.857142857142854,4.116822429906542,0.5794392523364486,0.13545816733067728,0.0,0.0,23.904382470119522,0.10358565737051793,0.20318725099601595,0.06374501992031872,0.0796812749003984,0.0199203187250996,0.15139442231075698,10.501090342679127,Jane Austen,Sense and Sensibility,train
293,13,22.53846153846154,4.195020746887967,0.5601659751037344,0.17064846416382254,13.651877133105803,0.0,0.0,0.13651877133105803,0.18430034129692832,0.040955631399317405,0.06143344709897611,0.051194539249146756,0.08873720136518772,7.922259414225945,Jane Austen,Emma,train
292,9,32.44444444444444,3.276995305164319,0.5821596244131455,0.22945205479452055,0.0,10.273972602739725,44.52054794520548,0.11643835616438356,0.15753424657534246,0.02054794520547945,0.0410958904109589,0.09246575342465753,0.13013698630136986,6.972118380062305,Mark Twain,Adventures of Huckleberry Finn,train
293,5,58.6,4.7795275590551185,0.5590551181102362,0.11604095563139932,0.0,0.0,0.0,0.1945392491467577,0.1296928327645051,0.06143344709897611,0.051194539249146756,0.030716723549488054,0.10921501706484642,16.88199887069452,Jane Austen,Sense and Sensibility,train
281,19,14.789473684210526,4.373333333333333,0.5733333333333334,0.18149466192170818,14.234875444839858,7.117437722419929,56.93950177935943,0.1387900355871886,0.18505338078291814,0.03914590747330961,0.05338078291814947,0.05338078291814947,0.12811387900355872,6.899429631347093,Jane Austen,Pride and Prejudice,train
248,10,24.8,3.954314720812183,0.6243654822335025,0.20161290322580644,8.064516129032258,0.0,52.41935483870968,0.0967741935483871,0.2056451612903226,0.04435483870967742,0.05241935483870968,0.04032258064516129,0.14516129032258066,7.815708333333333,Jane Austen,Emma,train
239,8,29.875,3.7981220657276995,0.5539906103286385,0.10460251046025104,4.184100418410042,0.0,0.0,0.14225941422594143,0.1589958158995816,0.0794979079497908,0.08786610878661087,0.008368200836820083,0.07112970711297072,9.161037735849057,Mark Twain,Adventures of Huckleberry Finn,train
291,13,22.384615384615383,4.312236286919831,0.6371308016877637,0.18213058419243985,3.4364261168384878,0.0,54.982817869415804,0.12371134020618557,0.14776632302405499,0.07560137457044673,0.06872852233676977,0.024054982817869417,0.12714776632302405,8.918989361702128,Jane Austen,Pride and Prejudice,train
295,19,15.526315789473685,4.179039301310044,0.5589519650655022,0.21016949152542372,6.779661016949152,20.338983050847457,57.6271186440678,0.09152542372881356,0.16271186440677965,0.04745762711864407,0.06779661016949153,0.04406779661016949,0.10508474576271186,5.40664596273292,Jane Austen,Pride and Prejudice,train
293,15,19.533333333333335,4.098214285714286,0.5669642857142857,0.20477815699658702,10.238907849829351,6.825938566552901,44.36860068259386,0.09215017064846416,0.17064846416382254,0.07508532423208192,0.040955631399317405,0.10238907849829351,0.11262798634812286,5.339212855146716,Jane Austen,Emma,train
269,16,16.8125,3.9158878504672896,0.5841121495327103,0.17843866171003717,7.434944237918216,7.434944237918216,33.45724907063197,0.07806691449814127,0.21933085501858737,0.07434944237918216,0.06319702602230483,0.08178438661710037,0.137546468401487,4.606960784313728,Jane Austen,Emma,train
254,4,63.5,4.2825112107623315,0.6502242152466368,0.11811023622047244,0.0,0.0,3.937007874015748,0.16535433070866143,0.18110236220472442,0.05905511811023622,0.051181102362204724,0.03543307086614173,0.07480314960629922,21.57572072072072,Mark Twain,A Connecticut Yankee in King Arthur's Court,train
299,7,42.714285714285715,3.810810810810811,0.5752895752895753,0.10702341137123746,0.0,0.0,0.0,0.18394648829431437,0.16387959866220736,0.033444816053511704,0.033444816053511704,0.030100334448160536,0.10367892976588629,15.495503875968993,Mark Twain,Adventures of Huckleberry Finn,train
267,11,24.272727272727273,3.9118942731277535,0.5242290748898678,0.14232209737827714,0.0,0.0,0.0,0.15730337078651685,0.14606741573033707,0.0449438202247191,0.04868913857677903,0.11235955056179775,0.11235955056179775,6.753336003203845,Mark Twain,A Connecticut Yankee in King Arthur's Court,train
285,9,31.666666666666668,4.483050847457627,0.5847457627118644,0.1368421052631579,7.017543859649122,0.0,7.017543859649122,0.1824561403508772,0.1368421052631579,0.07368421052631578,0.042105263157894736,0.028070175438596492,0.10877192982456141,10.686988876102799,Jane Austen,Sense and Sensibility,train
289,8,36.125,4.004149377593361,0.6182572614107884,0.1384083044982699,6.920415224913495,0.0,13.84083044982699,0.10034602076124567,0.16608996539792387,0.04844290657439446,0.04498269896193772,0.08304498269896193,0.10726643598615918,9.521734693877551,Jane Austen,Sense and Sensibility,train
279,11,25.363636363636363,4.713692946058091,0.6265560165975104,0.13261648745519714,3.5842293906810037,0.0,7.168458781362007,0.17204301075268819,0.14336917562724014,0.08960573476702509,0.035842293906810034,0.035842293906810034,0.06093189964157706,10.532138815541305,Jane Austen,Pride and Prejudice,train
291,6,48.5,4.484375,0.60546875,0.10652920962199312,0.0,0.0,6.8728522336769755,0.16494845360824742,0.18556701030927836,0.0859106529209622,0.027491408934707903,0.01718213058419244,0.10309278350515463,19.349218750000002,Mark Twain,A Connecticut Yankee in King Arthur's Court,train
290,18,16.11111111111111,4.225108225108225,0.6190476190476191,0.1896551724137931,0.0,10.344827586206897,44.827586206896555,0.13448275862068965,0.1896551724137931,0.06206896551724138,0.04827586206896552,0.03793103448275862,0.11379310344827587,4.772807017543862,Mark Twain,The Adventures of Tom Sawyer,train
300,17,17.647058823529413,4.400778210116732,0.5992217898832685,0.14,3.3333333333333335,0.0,3.3333333333333335,0.17333333333333334,0.18333333333333332,0.056666666666666664,0.043333333333333335,0.023333333333333334,0.08666666666666667,7.708616245136188,Mark Twain,A Connecticut Yankee in King Arthur's Court,train
270,6,45.0,3.8026315789473686,0.5482456140350878,0.13333333333333333,0.0,0.0,7.407407407407407,0.15185185185185185,0.1814814814814815,0.037037037037037035,0.05925925925925926,0.007407407407407408,0.11851851851851852,13.774058295964128,Mark Twain,Adventures of Huckleberry Finn,train
278,14,19.857142857142858,3.707818930041152,0.48148148148148145,0.1079136690647482,0.0,0.0,0.0,0.11510791366906475,0.19784172661870503,0.046762589928057555,0.06115107913669065,0.039568345323741004,0.12589928057553956,5.213030570252794,Mark Twain,Adventures of Huckleberry Finn,train
340,2,170.0,4.0,0.5087719298245614,0.1411764705882353,2.9411764705882355,0.0,0.0,0.1588235294117647,0.1411764705882353,0.07647058823529412,0.10294117647058823,0.0058823529411764705,0.061764705882352944,53.13654676258993,Mark Twain,Adventures of Huckleberry Finn,train
273,16,17.0625,3.6161137440758293,0.5639810426540285,0.1794871794871795,3.663003663003663,7.326007326007326,51.282051282051285,0.14285714285714285,0.1684981684981685,0.029304029304029304,0.03663003663003663,0.03663003663003663,0.12454212454212454,4.5481327014218,Mark Twain,Adventures of Huckleberry Finn,train
283,25,11.32,3.478468899521531,0.5358851674641149,0.21201413427561838,38.869257950530034,14.134275618374557,35.3356890459364,0.09540636042402827,0.19081272084805653,0.02120141342756184,0.038869257950530034,0.01060070671378092,0.2049469964664311,1.9942270531400972,Mark Twain,The Adventures of Tom Sawyer,train
261,18,14.5,3.9547738693467336,0.5879396984924623,0.19157088122605365,7.662835249042145,0.0,57.47126436781609,0.10344827586206896,0.20306513409961685,0.038314176245210725,0.038314176245210725,0.07279693486590039,0.13793103448275862,4.293990291262137,Jane Austen,Emma,train
281,6,46.833333333333336,4.674897119341564,0.6213991769547325,0.11387900355871886,0.0,0.0,7.117437722419929,0.13523131672597866,0.17793594306049823,0.046263345195729534,0.0498220640569395,0.08540925266903915,0.07829181494661921,11.81465991902834,Jane Austen,Pride and Prejudice,train
290,10,29.0,3.8177966101694913,0.6567796610169492,0.15862068965517243,0.0,0.0,20.689655172413794,0.15862068965517243,0.14482758620689656,0.05862068965517241,0.05517241379310345,0.041379310344827586,0.06206896551724138,8.25826086956522,Mark Twain,Adventures of Huckleberry Finn,train
279,18,15.5,3.6515837104072397,0.5882352941176471,0.1935483870967742,14.336917562724015,3.5842293906810037,10.75268817204301,0.11469534050179211,0.17562724014336917,0.02867383512544803,0.08602150537634409,0.03225806451612903,0.1111111111111111,3.851272935779818,Mark Twain,Adventures of Huckleberry Finn,train
277,15,18.466666666666665,4.368421052631579,0.507177033492823,0.22382671480144403,3.6101083032490973,7.2202166064981945,86.64259927797833,0.17689530685920576,0.11913357400722022,0.061371841155234655,0.039711191335740074,0.0,0.04332129963898917,7.644257425742577,Mark Twain,A Connecticut Yankee in King Arthur's Court,train
259,10,25.9,4.28,0.6088888888888889,0.12355212355212356,7.722007722007722,0.0,15.444015444015443,0.14285714285714285,0.18146718146718147,0.0694980694980695,0.04633204633204633,0.015444015444015444,0.138996138996139,9.325555066079293,Jane Austen,Pride and Prejudice,train
290,11,26.363636363636363,3.9159663865546217,0.5882352941176471,0.1413793103448276,0.0,10.344827586206897,17.24137931034483,0.10344827586206896,0.20344827586206896,0.04482758620689655,0.07586206896551724,0.020689655172413793,0.13448275862068965,7.527272727272727,Mark Twain,The Adventures of Tom Sawyer,train
252,9,28.0,4.090497737556561,0.5520361990950227,0.10714285714285714,3.9682539682539684,0.0,19.841269841269842,0.17063492063492064,0.17857142857142858,0.0873015873015873,0.04365079365079365,0.003968253968253968,0.09523809523809523,10.463333333333335,Mark Twain,A Connecticut Yankee in King Arthur's Court,train
296,25,11.84,3.9527896995708156,0.5407725321888412,0.21283783783783783,10.135135135135135,23.64864864864865,54.054054054054056,0.04391891891891892,0.20608108108108109,0.06418918918918919,0.0945945945945946,0.037162162162162164,0.17567567567567569,4.187251082251084,Jane Austen,Pride and Prejudice,train
296,16,18.5,3.7393364928909953,0.5071090047393365,0.23310810810810811,0.0,10.135135135135135,50.67567567567568,0.13513513513513514,0.1858108108108108,0.010135135135135136,0.030405405405405407,0.016891891891891893,0.16554054054054054,3.913511904761908,Mark Twain,Adventures of Huckleberry Finn,train
285,12,23.75,4.6396761133603235,0.5748987854251012,0.11929824561403508,3.508771929824561,0.0,0.0,0.11578947368421053,0.20701754385964913,0.056140350877192984,0.0456140350877193,0.021052631578947368,0.17543859649122806,9.98281124497992,Jane Austen,Pride and Prejudice,train
296,22,13.454545454545455,3.756218905472637,0.5522388059701493,0.27702702702702703,10.135135135135135,23.64864864864865,77.70270270270271,0.10810810810810811,0.14864864864864866,0.02364864864864865,0.07094594594594594,0.04391891891891892,0.12837837837837837,2.069126912691271,Mark Twain,Adventures of Huckleberry Finn,train
285,13,21.923076923076923,3.685840707964602,0.5398230088495575,0.17543859649122806,0.0,7.017543859649122,42.10526315789474,0.12280701754385964,0.18947368421052632,0.031578947368421054,0.056140350877192984,0.02456140350877193,0.13333333333333333,5.563076923076924,Mark Twain,Adventures of Huckleberry Finn,train
300,13,23.076923076923077,4.327800829875518,0.6099585062240664,0.17666666666666667,0.0,0.0,36.666666666666664,0.12666666666666668,0.19,0.08,0.04666666666666667,0.043333333333333335,0.07,6.811128048780489,Jane Austen,Emma,train
298,19,15.68421052631579,3.6076555023923444,0.5406698564593302,0.24161073825503357,10.06711409395973,0.0,36.91275167785235,0.12080536912751678,0.20134228187919462,0.013422818791946308,0.04697986577181208,0.06040268456375839,0.14093959731543623,3.5452415458937203,Mark Twain,The Adventures of Tom Sawyer,train
281,8,35.125,4.545454545454546,0.6033057851239669,0.11387900355871886,0.0,0.0,0.0,0.12455516014234876,0.1708185053380783,0.0711743772241993,0.0498220640569395,0.0498220640569395,0.11743772241992882,10.73588322246859,Jane Austen,Pride and Prejudice,train
294,28,10.5,3.736559139784946,0.6290322580645161,0.3401360544217687,23.80952380952381,13.605442176870747,61.224489795918366,0.1054421768707483,0.16666666666666666,0.02040816326530612,0.05442176870748299,0.04421768707482993,0.1292517006802721,1.440580601092897,Mark Twain,The Adventures of Tom Sawyer,train
271,20,13.55,3.9857142857142858,0.5476190476190477,0.2066420664206642,22.14022140221402,3.690036900369004,44.28044280442804,0.08118081180811808,0.21033210332103322,0.033210332103321034,0.07749077490774908,0.06273062730627306,0.13653136531365315,3.595870006770479,Jane Austen,Emma,train
288,19,15.157894736842104,4.092920353982301,0.5752212389380531,0.19791666666666666,6.944444444444445,3.4722222222222223,79.86111111111111,0.052083333333333336,0.21180555555555555,0.04861111111111111,0.0763888888888889,0.06944444444444445,0.15625,4.849299126637558,Jane Austen,Emma,train
278,14,19.857142857142858,4.187234042553191,0.6042553191489362,0.14028776978417265,7.194244604316546,3.597122302158273,25.179856115107913,0.1474820143884892,0.16546762589928057,0.050359712230215826,0.050359712230215826,0.014388489208633094,0.13309352517985612,7.099213973799127,Mark Twain,A Connecticut Yankee in King Arthur's Court,train
296,4,74.0,4.520161290322581,0.592741935483871,0.14864864864864866,0.0,0.0,0.0,0.11824324324324324,0.1858108108108108,0.06418918918918919,0.07432432432432433,0.060810810810810814,0.09121621621621621,15.510843091334895,Jane Austen,Emma,train
291,22,13.227272727272727,4.080952380952381,0.6095238095238096,0.2508591065292096,3.4364261168384878,17.18213058419244,79.03780068728523,0.140893470790378,0.16151202749140894,0.05154639175257732,0.03436426116838488,0.058419243986254296,0.12371134020618557,4.67730485634376,Mark Twain,The Adventures of Tom Sawyer,train
251,10,25.1,4.027272727272727,0.6,0.099601593625498,7.968127490039841,0.0,3.9840637450199203,0.099601593625498,0.21115537848605578,0.05976095617529881,0.06772908366533864,0.06772908366533864,0.16334661354581673,6.4008928571428605,Jane Austen,Sense and Sensibility,train
288,10,28.8,4.275,0.6083333333333333,0.16666666666666666,6.944444444444445,3.4722222222222223,41.666666666666664,0.1111111111111111,0.16319444444444445,0.07291666666666667,0.06597222222222222,0.0625,0.08680555555555555,12.107275104602511,Jane Austen,Sense and Sensibility,train
298,28,10.642857142857142,3.4906542056074765,0.5560747663551402,0.24161073825503357,3.3557046979865772,16.778523489932887,70.46979865771812,0.11073825503355705,0.17785234899328858,0.0436241610738255,0.03355704697986577,0.03355704697986577,0.1342281879194631,1.4163680751173722,Mark Twain,The Adventures of Tom Sawyer,train
299,12,24.916666666666668,4.127049180327869,0.569672131147541,0.16722408026755853,0.0,13.377926421404682,16.722408026755854,0.08361204013377926,0.1939799331103679,0.07023411371237458,0.06354515050167224,0.03678929765886288,0.14046822742474915,6.649174382716051,Jane Austen,Emma,train
299,9,33.22222222222222,4.610236220472441,0.5984251968503937,0.13377926421404682,3.3444816053511706,0.0,3.3444816053511706,0.12040133779264214,0.14715719063545152,0.0903010033444816,0.06688963210702341,0.06020066889632107,0.12040133779264214,11.601207386363637,Jane Austen,Sense and Sensibility,train
256,10,25.6,3.7387387387387387,0.545045045045045,0.109375,0.0,0.0,7.8125,0.1328125,0.21875,0.015625,0.04296875,0.0234375,0.12890625,7.578810810810811,Mark Twain,Adventures of Huckleberry Finn,train
290,5,58.0,4.379746835443038,0.5991561181434599,0.16896551724137931,3.4482758620689653,0.0,27.586206896551722,0.1,0.19310344827586207,0.05172413793103448,0.08275862068965517,0.034482758620689655,0.09655172413793103,16.75734042553192,Jane Austen,Emma,train
299,19,15.736842105263158,4.2971887550200805,0.5783132530120482,0.1505016722408027,26.755852842809364,10.033444816053512,33.44481605351171,0.13043478260869565,0.17391304347826086,0.0802675585284281,0.06354515050167224,0.030100334448160536,0.10702341137123746,7.007820512820512,Jane Austen,Emma,train
288,19,15.157894736842104,3.7336448598130842,0.5514018691588785,0.22569444444444445,6.944444444444445,27.77777777777778,24.305555555555557,0.12152777777777778,0.1597222222222222,0.0625,0.04513888888888889,0.04513888888888889,0.12152777777777778,2.9858974358974386,Mark Twain,Adventures of Huckleberry Finn,train
299,10,29.9,4.67953667953668,0.637065637065637,0.12709030100334448,6.688963210702341,0.0,6.688963210702341,0.15719063545150502,0.1505016722408027,0.09364548494983277,0.056856187290969896,0.03678929765886288,0.09364548494983277,11.588866268866273,Jane Austen,Emma,train
269,11,24.454545454545453,3.9698275862068964,0.5258620689655172,0.11895910780669144,3.717472118959108,0.0,18.587360594795538,0.10780669144981413,0.1895910780669145,0.05204460966542751,0.06319702602230483,0.011152416356877323,0.13382899628252787,8.03913457721318,Mark Twain,A Connecticut Yankee in King Arthur's Court,train
300,19,15.789473684210526,3.823529411764706,0.5176470588235295,0.11666666666666667,0.0,0.0,0.0,0.11333333333333333,0.20333333333333334,0.05,0.09333333333333334,0.013333333333333334,0.14,4.256884057971018,Mark Twain,Adventures of Huckleberry Finn,train
298,13,22.923076923076923,4.133603238866397,0.5870445344129555,0.15436241610738255,6.7114093959731544,3.3557046979865772,23.48993288590604,0.09395973154362416,0.1912751677852349,0.053691275167785234,0.04697986577181208,0.03691275167785235,0.15100671140939598,8.182008032128515,Jane Austen,Pride and Prejudice,train
266,14,19.0,3.9289340101522843,0.5989847715736041,0.19548872180451127,7.518796992481203,7.518796992481203,33.83458646616541,0.11278195488721804,0.20300751879699247,0.03759398496240601,0.06390977443609022,0.02631578947368421,0.13157894736842105,5.085428571428572,Mark Twain,Adventures of Huckleberry Finn,train
292,6,48.666666666666664,4.256704980842912,0.6091954022988506,0.10273972602739725,0.0,0.0,3.4246575342465753,0.16095890410958905,0.1506849315068493,0.05821917808219178,0.07191780821917808,0.0136986301369863,0.0958904109589041,17.50643968871596,Mark Twain,A Connecticut Yankee in King Arthur's Court,train
290,19,15.263157894736842,4.115044247787611,0.5398230088495575,0.1896551724137931,0.0,10.344827586206897,62.06896551724138,0.0896551724137931,0.22758620689655173,0.013793103448275862,0.013793103448275862,0.08620689655172414,0.16551724137931034,4.246622340425535,Jane Austen,Pride and Prejudice,train
271,7,38.714285714285715,4.45679012345679,0.5802469135802469,0.0959409594095941,0.0,0.0,0.0,0.18081180811808117,0.15498154981549817,0.05904059040590406,0.04059040590405904,0.033210332103321034,0.11808118081180811,13.376311475409835,Jane Austen,Sense and Sensibility,train
244,7,34.857142857142854,3.952830188679245,0.6367924528301887,0.12295081967213115,0.0,0.0,8.19672131147541,0.16393442622950818,0.1557377049180328,0.06967213114754098,0.06147540983606557,0.012295081967213115,0.08196721311475409,11.353162274618587,Mark Twain,A Connecticut Yankee in King Arthur's Court,train
290,10,29.0,4.30327868852459,0.5860655737704918,0.15172413793103448,0.0,0.0,6.896551724137931,0.13793103448275862,0.1793103448275862,0.07586206896551724,0.06206896551724138,0.017241379310344827,0.08275862068965517,10.51370491803279,Jane Austen,Emma,train
286,14,20.428571428571427,4.33469387755102,0.6204081632653061,0.13286713286713286,0.0,0.0,10.48951048951049,0.17482517482517482,0.16433566433566432,0.07342657342657342,0.05944055944055944,0.013986013986013986,0.1258741258741259,8.60762691853601,Mark Twain,A Connecticut Yankee in King Arthur's Court,train
